Part Type,Part Number,Serial Number,Date,Process,Pass / Fail,Failure Type,Details,,,,,
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Fail,Display,Dead Pixel,,,AY02Process,AY02Fail,AY02ATIFail
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/13/2017,ATI,Fail,Display,Dead Pixel,,,AY02Process,AY02Fail,AY02ATIFail
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,3/6/2017,ATI,Pass,,,,,AY02Process,AY02Fail,Pass
